"ID";"post_author";"post_date";"post_date_gmt";"post_content";"post_title";"post_excerpt";"post_status";"comment_status";"ping_status";"post_password";"post_name";"to_ping";"pinged";"post_modified";"post_modified_gmt";"post_content_filtered";"post_parent";"guid";"menu_order";"post_type";"post_mime_type";"comment_count"
"1468";"1";"2015-04-30 12:15:30";"2015-04-30 12:15:30";"[impact_text include_button=""yes"" button_style=""arrow"" title=""Take the tour"" href=""http://stayfab.dk"" color=""accent"" size=""normal"" type=""roundedarrow"" target=""_self"" position=""cta_align_right"" alt_background=""alt-nine"" el_class=""mt0 mb0 bt0 bb0"" width=""1/1"" el_position=""first last""]
<h2 style=""text-transform: uppercase; text-align: center;"">STAYFAB ER JERES NYE SKØNHEDSPORTAL - VELKOMMEN</h2>
[/impact_text] [blank_spacer height=""55px"" width=""1/1"" el_position=""first last""] [spb_products title=""Nye produkter"" asset_type=""latest-products"" carousel=""yes"" product_size=""standard"" item_count=""8"" width=""1/1"" el_position=""first last""] [blank_spacer height=""40px"" width=""1/1"" el_position=""first last""] [impact_text include_button=""yes"" button_style=""arrow"" title=""Take the tour"" href=""http://neighborhood.swiftideas.net/features/"" color=""accent"" size=""normal"" type=""roundedarrow"" target=""_self"" position=""cta_align_right"" alt_background=""alt-nine"" el_class=""mt0 mb0 bt0 bb0"" width=""1/1"" el_position=""first last""]
<h2 style=""text-transform: uppercase;"">Free international shipping! offer ends May 20th 2013</h2>
[/impact_text] [blank_spacer height=""50px"" width=""1/1"" el_position=""first last""] [spb_products_mini title=""Best sellers"" asset_type=""best-sellers"" item_count=""3"" width=""1/4"" el_position=""first""] [spb_products_mini title=""Top rated"" asset_type=""top-rated"" item_count=""3"" width=""1/4""] [spb_products_mini title=""Sale products"" asset_type=""sale-products"" item_count=""3"" width=""1/4""] [posts_carousel title=""Featured"" item_count=""1"" category=""feature"" show_title=""no"" show_excerpt=""no"" show_details=""no"" excerpt_length=""16"" width=""1/4"" el_position=""last""] [blank_spacer height=""43px"" width=""1/1"" el_position=""first last""] [posts_carousel title=""Latest articles"" item_count=""4"" category=""all"" show_title=""yes"" show_excerpt=""no"" show_details=""yes"" excerpt_length=""16"" width=""1/1"" el_position=""first last""] [tweets_slider title=""Latest Tweets"" twitter_username=""swiftideas"" text_size=""large"" tweets_count=""6"" animation=""slide"" autoplay=""no"" alt_background=""alt-one"" el_class=""mb0 mt0"" width=""1/1"" el_position=""first last""]";"Velkommen";;"inherit";"open";"open";;"10-revision-v1";;;"2015-04-30 12:15:30";"2015-04-30 12:15:30";;"10";"http://stayfab.dk/10-revision-v1";"0";"revision";;"0"
"1470";"1";"2015-04-30 12:25:14";"2015-04-30 12:25:14";;"Shop";;"inherit";"open";"open";;"5-revision-v1";;;"2015-04-30 12:25:14";"2015-04-30 12:25:14";;"5";"http://stayfab.dk/5-revision-v1";"0";"revision";;"0"
"1834";"1";"2015-06-25 14:58:16";"2015-06-25 14:58:16";;"473";;"inherit";"open";"open";;"473";;;"2015-06-25 14:58:16";"2015-06-25 14:58:16";;"0";"http://stayfab.dk/?attachment_id=1834";"0";"attachment";;"0"
"1474";"1";"2015-05-08 12:19:51";"2015-05-08 12:19:51";;" Eve Lom Intense Hydration Serum ";;"publish";"open";"open";;"eve-lom-intense-hydration-serum-2";;;"2015-05-08 12:19:51";"2015-05-08 12:19:51";;"0";"http://stayfab.dk/produkt/eve-lom-intense-hydration-serum-2";"0";"product";;"0"
"1475";"1";"2015-05-08 12:19:52";"2015-05-08 12:19:52";;"574";;"inherit";"open";"open";;"574";;;"2015-05-08 12:19:52";"2015-05-08 12:19:52";;"0";"http://stayfab.dk/?attachment_id=1475";"0";"attachment";"image/png";"0"
"1476";"1";"2015-05-08 12:19:54";"2015-05-08 12:19:54";;" Eve Lom Moisturizer SPF 15";;"publish";"open";"open";;"eve-lom-moisturizer-spf-15-2";;;"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"0";"http://stayfab.dk/produkt/eve-lom-moisturizer-spf-15-2";"0";"product";;"0"
"1477";"1";"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"579";;"inherit";"open";"open";;"579";;;"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"0";"http://stayfab.dk/?attachment_id=1477";"0";"attachment";"image/jpeg";"0"
"1478";"1";"2015-05-08 12:19:54";"2015-05-08 12:19:54";;" KMS California AddVolume Styling Foam";;"publish";"open";"open";;"kms-california-addvolume-styling-foam-2";;;"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"0";"http://stayfab.dk/produkt/kms-california-addvolume-styling-foam-2";"0";"product";;"0"
"1479";"1";"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"829";;"inherit";"open";"open";;"829";;;"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"0";"http://stayfab.dk/?attachment_id=1479";"0";"attachment";"image/jpeg";"0"
"1480";"1";"2015-05-08 12:19:54";"2015-05-08 12:19:54";;" KMS California CurlUp Bounce Back Spray";;"publish";"open";"open";;"kms-california-curlup-bounce-back-spray-2";;;"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"0";"http://stayfab.dk/produkt/kms-california-curlup-bounce-back-spray-2";"0";"product";;"0"
"1481";"1";"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"838";;"inherit";"open";"open";;"838";;;"2015-05-08 12:19:54";"2015-05-08 12:19:54";;"0";"http://stayfab.dk/?attachment_id=1481";"0";"attachment";"image/jpeg";"0"
"1030";"2";"2015-03-30 18:40:57";"2015-03-30 18:40:57";"Decleor Aromessence De Bain Bath Oil indeholder en buket af aromaer, der forvandler dit bad til et sandt dufteventyr. Din hud efterlades beroliget, glat og silkeblød. Et unikt koncentrat af delikate olier, der giver din hud et øjeblikkeligt løft og enestående glans.";"Decléor Aromessence Bath Oil (100ml)";;"publish";"open";"closed";;"decleor-aromessence-bath-oil-100ml";;;"2015-03-31 20:29:58";"2015-03-31 20:29:58";;"0";"http://stayfab.dk/?post_type=product&#038;p=1030";"0";"product";;"0"
"1031";"2";"2015-03-30 18:42:37";"2015-03-30 18:42:37";"Decleor Nourishing And Soothing Foot Cream er udviklet specielt til behandling af tørre fødder. Den lækre creme absorberes let i huden og hjælper med at hydrere og bevare din huds naturlige fugtbalance. Din hud renses og for høj svedproduktion reduceres markant.";"Decléor Nourishing And Soothing Foot Cream (50ml)";;"publish";"open";"closed";;"decleor-nourishing-and-soothing-foot-cream-50ml";;;"2015-03-31 20:31:12";"2015-03-31 20:31:12";;"0";"http://stayfab.dk/?post_type=product&#038;p=1031";"0";"product";;"0"
"1032";"2";"2015-03-30 18:45:00";"2015-03-30 18:45:00";"Decleor Post Wax Senstive Skin er en let cremer, der beroliger den følsomme hud på overlæben, under armene og langs bikinilinjer efter hårfjerning. Cremen lindrer huden, minimerer forekomsten af indgroede hår og hæmmer hårvæksten. Anvendes dagligt.";"Decléor Post Wax Senstive Skin (50 ml)";;"publish";"open";"closed";;"decleor-post-wax-senstive-skin-50-ml";;;"2015-03-31 20:31:54";"2015-03-31 20:31:54";;"0";"http://stayfab.dk/?post_type=product&#038;p=1032";"0";"product";;"0"
"1033";"2";"2015-03-30 18:46:39";"2015-03-30 18:46:39";"Decleor Relax Intense Relaxing Massage Balm er inspireret af Madagascar Escape og Red Island, der er to af Decleors professionelle behandlinger. Du får en unik sanseoplevelse, der efterlader dig afslappet og med en følelse af forkælelse og velvære.

Lad dig blive ført med på en rejse i sanserne, og lad din krop afstresse og ånde.";"Decléor Relax Intense Massage Balm (125ml)";;"publish";"open";"closed";;"decleor-relax-intense-massage-balm-125ml";;;"2015-03-31 20:32:53";"2015-03-31 20:32:53";;"0";"http://stayfab.dk/?post_type=product&#038;p=1033";"0";"product";;"0"
"1034";"2";"2015-03-30 18:48:47";"2015-03-30 18:48:47";"Decleor Systeme Corps Gradual Glow Hydrating Body Milk en et unikt mix af body lotion og self tanner. Decleor Gradual Glow Hydrating Body Milk opbygger en smuk gylden glød. Anvend produktet en gang hver tredje dag, så bevarer du en frisk og smuk tan.";"Decléor Systeme Corps Gradual Glow Hydrating Body Milk (250ml)";;"publish";"open";"closed";;"decleor-systeme-corps-gradual-glow-hydrating-body-milk-250ml";;;"2015-03-31 20:33:42";"2015-03-31 20:33:42";;"0";"http://stayfab.dk/?post_type=product&#038;p=1034";"0";"product";;"0"
"1035";"2";"2015-03-30 18:53:51";"2015-03-30 18:53:51";"Decleor Alguaromes Toning Bath &amp; Shower Gel renser og opfrisker din hud, alt imens de udtørrende effekter fra det skandinaviske hårde vand, bekæmpes nemt og hurtigt. Den lette gel indeholder olie fra citron, lavendel og tangekstrakt der fjerner urenheder og blidt toner din hud.";"Decléor Toning Shower And Bath Gel Alguaromes (250ml)";;"publish";"open";"closed";;"decleor-toning-shower-and-bath-gel-alguaromes-250ml";;;"2015-03-31 20:34:19";"2015-03-31 20:34:19";;"0";"http://stayfab.dk/?post_type=product&#038;p=1035";"0";"product";;"0"
"1036";"2";"2015-03-30 18:56:43";"2015-03-30 18:56:43";"Decleor Relax Intense Shower Oil stimulerer dine sanser og giver dig en unik følelse af forkælelse og velvære. Oliens silkebløde konsistens, og dens indhold af essentiel olie fra tonkabønnen giver dig øjeblikkelig nydelse og pleje.";"Decléor Relax Intense Shower Oil (200ml)";;"publish";"open";"closed";;"decleor-relax-intense-shower-oil-200ml";;;"2015-03-31 20:34:56";"2015-03-31 20:34:56";;"0";"http://stayfab.dk/?post_type=product&#038;p=1036";"0";"product";;"0"
"1037";"2";"2015-03-30 18:58:40";"2015-03-30 18:58:40";"Decléor Exfoliating Body Cream eksfolierer og opfrisker din hud, så den efterlades blød og strålende. Små fine perler eksfolierer din hud og fjerner på samme tid urenheder, ujævnheder og døde hudceller.

anvendelse

Cremen bør anvendes 1-2 gange om ugen til behandling af tør hud på knæ, albuer og hæle. Cremen kan også bruges på resten af kroppen.";"Decléor Exfoliating Body Cream crème exfoliante (200ml)";;"publish";"open";"closed";;"decleor-exfoliating-body-cream-creme-exfoliante-200ml";;;"2015-03-31 20:35:28";"2015-03-31 20:35:28";;"0";"http://stayfab.dk/?post_type=product&#038;p=1037";"0";"product";;"0"
"1038";"2";"2015-03-30 19:01:17";"2015-03-30 19:01:17";"Decleor Systeme Corps Moisturising Body Milk er en lækker og fløjelsblød kropscreme, der giver din hud intensiv fugt og pleje. Decleors Moisturising Body Milk giver dig en unik følelse af velvære og komfort, og den silkebløde tekstur kærtegner din hud og efterlader den sund og glansfuld.";"Decléor Systeme Corps Moisturising Body Milk (250ml)";;"publish";"open";"closed";;"decleor-systeme-corps-moisturising-body-milk-250ml";;;"2015-03-31 20:36:00";"2015-03-31 20:36:00";;"0";"http://stayfab.dk/?post_type=product&#038;p=1038";"0";"product";;"0"
"1039";"2";"2015-03-30 19:03:59";"2015-03-30 19:03:59";"Decleor Aroma Comfort Post-Wax Double Action Gel - Anti-Hair Regrowth &amp; Hydrating beroliger den følsomme hud efter voksning, og forsinker ny hårvækst. Rødme reduceres og ujævnheder bekæmpes effektivt.. Den forsinkede hårvækst betyder at du kan vente længere mellem voksninger og den kølende gel føles behagelig på huden.";"Decléor Post Wax Double Action Gel-Cream (125ml)";;"publish";"open";"closed";;"decleor-post-wax-double-action-gel-cream-125ml";;;"2015-03-31 20:36:45";"2015-03-31 20:36:45";;"0";"http://stayfab.dk/?post_type=product&#038;p=1039";"0";"product";;"0"
"1041";"2";"2015-03-30 19:12:44";"2015-03-30 19:12:44";"Decléor Relax Intense Fruit Seeds Scrub er inspireret af Decleors aromatiske sparitualer. Naturlige frugtfrø eksfolierer blidt og efterlader din hud silkeblød og i balance.

Blødgør din hud med denne fantastiske body scrub. Appelsinhud reduceres og døde hudceller fjernes hurtigt og effektivt. Decléor Relax Intense Fruit Seeds Scrub indeholder essentielle olier og giver din hud en sund og glansfuld udstråling.";"Decléor Relax Intense Fruits Seeds Scrub (200ml)";;"publish";"open";"closed";;"decleor-relax-intense-fruits-seeds-scrub-200ml";;;"2015-03-31 20:37:18";"2015-03-31 20:37:18";;"0";"http://stayfab.dk/?post_type=product&#038;p=1041";"0";"product";;"0"
"1042";"2";"2015-03-30 19:14:55";"2015-03-30 19:14:55";"Decleor Hydra Floral BB Cream Spf15 kombinerer effektiviteten fra din dagcreme med fordelene fra din foundation, så du får en naturlig smuk hud.

Decleor Hydra Floral BB Cream Spf15 giver dig fem fantastiske fordele i kun én creme:

Fordele

Giver fugt i 24 timer
Oplyser og udjævner din teint
Reparerer ujævnheder og rødme
Beskytter mod UVA/UVB stråling (Spf15)
Beskytter mod forurening og miljøpåvirkninger";"Decléor Hydra Floral BB Cream Spf15 Medium (40ml)";;"publish";"open";"closed";;"decleor-hydra-floral-bb-cream-spf15-medium-40ml";;;"2015-03-31 20:37:54";"2015-03-31 20:37:54";;"0";"http://stayfab.dk/?post_type=product&#038;p=1042";"0";"product";;"0"
"1043";"2";"2015-03-30 19:17:12";"2015-03-30 19:17:12";"Decleor Sculpt Stretch Mark Restructuring Gel-cream reducerer og behandler strækmærker og opstrammer slap hud. En fantastisk behandling til ved vægttab, hvor din hud påvirkes i højere grad end normalt. Cremen er også velegnet ved graviditet og efter fødsel.";"Decléor Sculpt Stretch Mark Restructuring Gel-cream (150ml)";;"publish";"open";"closed";;"decleor-sculpt-stretch-mark-restructuring-gel-cream-150ml";;;"2015-03-31 20:11:10";"2015-03-31 20:11:10";;"0";"http://stayfab.dk/?post_type=product&#038;p=1043";"0";"product";;"0"
"1044";"2";"2015-03-30 19:19:44";"2015-03-30 19:19:44";"Decleor Relaxing Shower And Bath Gel er en let skummende shower gel, der beroliger din hud og reducerer stress. Den lette gel dufter dejligt af blomster og neutraliserer nemt den udtørrende effekt fra Skandinaviens hårde vand.";"Decléor Relaxing Shower And Bath Gel (250ml)";;"publish";"open";"closed";;"decleor-relaxing-shower-and-bath-gel-250ml";;;"2015-03-31 20:28:57";"2015-03-31 20:28:57";;"0";"http://stayfab.dk/?post_type=product&#038;p=1044";"0";"product";;"0"
"1045";"2";"2015-03-30 19:27:35";"2015-03-30 19:27:35";"Decleor Slim Effect Localised Contouring Gel-cream behandler aktivt appelsinhud og ujævnheder. En unik lokalbehandlende creme der med sin friske og matte tekstur hjælper med at reducere din huds krops eksisterende fedtceller, at forebygge dannelsen af nye fedtceller og at stimulere din huds mikrocirkulation. Din huds naturlige elasticitet og fasthed genoprettes, og du opnår smukke synlige resultat.";"Decléor Slim Effect Localised Contouring Gel-cream (200ml)";;"publish";"open";"closed";;"decleor-slim-effect-localised-contouring-gel-cream-200ml-2";;;"2015-03-31 20:28:18";"2015-03-31 20:28:18";;"0";"http://stayfab.dk/?post_type=product&#038;p=1045";"0";"product";;"0"
"1048";"2";"2015-03-30 19:31:00";"2015-03-30 19:31:00";"Decleor Excellence Sublime Regenerating Body Cream genopbygger, opstrammer og lysner moden hud. Din huds naturlige elasticitet bevares og genskabes og du opnår et smukt, sundt og glansfuldt resultat.";"Decléor Excellence Sublime Regenerating Body Cream (200ml)";;"publish";"open";"closed";;"decleor-excellence-sublime-regenerating-body-cream-200-ml";;;"2015-03-31 20:25:55";"2015-03-31 20:25:55";;"0";"http://stayfab.dk/?post_type=product&#038;p=1048";"0";"product";;"0"
"1049";"2";"2015-03-30 19:39:56";"2015-03-30 19:39:56";"Decleor Aromessence Ylang Ylang Purifying Serum er baseret på essentielle olier og reducerer mærkbart forekomsten af talg og urenheder i huden. Et opfriskende serum der booster den effekt, du oplever fra din dagcreme. Shine mindskes og din hud efterlades frisk og klar.

Ylang Ylang Purifying Serum absorberes let i huden uden at fedte.";"Decléor Aromessence Ylang Ylang Purifying Serum (15ml)";;"publish";"open";"closed";;"decleor-aromessence-ylang-ylang-purifying-serum-15ml";;;"2015-03-31 20:25:25";"2015-03-31 20:25:25";;"0";"http://stayfab.dk/?post_type=product&#038;p=1049";"0";"product";;"0"
"1050";"2";"2015-03-30 19:42:55";"2015-03-30 19:42:55";"Decleor Harmonie Calm Relaxing Milky Gel-Cream for Eyes beroliger og giver fugt til den følsomme hud omkring dine øjne. Den fine hud efterlades opfrisket, behagelig og velfugtet. Hævelser og rødme reduceres markant og irritation forsvinder nemt og hurtigt.";"Decléor Harmonie Calm Relaxing Gel-Cream For Eyes (15ml)";;"publish";"open";"closed";;"decleor-harmonie-calm-relaxing-gel-cream-for-eyes-15ml";;;"2015-03-31 20:24:55";"2015-03-31 20:24:55";;"0";"http://stayfab.dk/?post_type=product&#038;p=1050";"0";"product";;"0"
"1051";"2";"2015-03-30 19:46:43";"2015-03-30 19:46:43";"Decleor Aromessence Mandarine Smoothing Night Balm er en let natcreme, der er beriget med naturlige olier og shea butter. En unik creme der giver optimal fugt og hvis antioxidante egenskaber sikrer, at din hud holdes sund og i balance. Rynker og fine linjer reduceres markant og din hud efterlades smuk og glansfuld.";"Decléor Mandarine Smoothing Night Balm (15ml)";;"publish";"open";"closed";;"decleor-mandarine-smoothing-night-balm-15ml";;;"2015-03-31 20:19:58";"2015-03-31 20:19:58";;"0";"http://stayfab.dk/?post_type=product&#038;p=1051";"0";"product";;"0"
"1052";"2";"2015-03-30 19:49:37";"2015-03-30 19:49:37";"Decleor Aroma White Expert Dark Spot Corrector går målrettet efter at bekæmpe synlige mørke pletter i huden. Din hud lysnes og aktive ingredienser går ind og forbedrer den naturlige pigmenteringsproces. T";"Decléor Aroma White Expert Dark Spot Corrector (15ml)";;"publish";"open";"closed";;"decleor-aroma-white-expert-dark-spot-corrector-15ml";;;"2015-03-31 20:19:29";"2015-03-31 20:19:29";;"0";"http://stayfab.dk/?post_type=product&#038;p=1052";"0";"product";;"0"
"1053";"2";"2015-03-30 19:52:53";"2015-03-30 19:52:53";"Decleor Aromessence Rose D'Orient Night Balm beroliger følsom hud og giver din hud et unikt boost af komfort og energi. Din hud efterlades blødere, sundere og mere glansfuld.";"Decléor Rose D'Orient Night Balm (15ml)";;"publish";"open";"closed";;"decleor-rose-dorient-night-balm-15ml";;;"2015-03-31 20:18:09";"2015-03-31 20:18:09";;"0";"http://stayfab.dk/?post_type=product&#038;p=1053";"0";"product";;"0"
"1054";"2";"2015-03-30 19:59:15";"2015-03-30 19:59:15";"Decleor Aromessence Circularome Stimulating Body Serum er et opfriskende serum, der med sin silkebløde tekstur fjerner følelsen af tunge ben og giver din hud et boost af tiltrængt energi. Et 100% rent koncentrat der stimulerer hele kroppen og aktivere din huds naturlige mikrocirkulation.";"Decléor Aromessence Circularome Stimulating Body Serum (100ml)";;"publish";"open";"closed";;"decleor-aromessence-circularome-stimulating-body-serum-100ml-2";;;"2015-03-31 20:16:35";"2015-03-31 20:16:35";;"0";"http://stayfab.dk/?post_type=product&#038;p=1054";"0";"product";;"0"
"1056";"2";"2015-03-30 20:02:43";"2015-03-30 20:02:43";"Decleor Harmonie Calm Relaxing Milky Gel-Cream for Eyes beroliger og giver fugt til den følsomme hud omkring dine øjne. Den fine hud efterlades opfrisket, behagelig og velfugtet. Hævelser og rødme reduceres markant og irritation forsvinder nemt og hurtigt.";"Decléor Harmonie Calm Relaxing Gel-Cream For Eyes (15ml)";;"publish";"open";"closed";;"decleor-harmonie-calm-relaxing-gel-cream-for-eyes-15ml-2";;;"2015-03-31 20:15:54";"2015-03-31 20:15:54";;"0";"http://stayfab.dk/?post_type=product&#038;p=1056";"0";"product";;"0"
"1057";"2";"2015-03-30 20:04:49";"2015-03-30 20:04:49";"Decleor Excellence De L'Age Regenerating Eye &amp; Lip Cream kombinerer natur og videnskab. Huden omkring dine øjne og på dine læber opfriskes og tilføres et boost af energi. Dine øjne vil fremstå mere klare, og mørke rande og hævelser vil blive reduceret markant.";"Decléor Excellence Regenerating Eye & Lip Cream +50 (15ml)";;"publish";"open";"closed";;"decleor-excellence-regenerating-eye-lip-cream-50-15ml";;;"2015-03-31 20:15:21";"2015-03-31 20:15:21";;"0";"http://stayfab.dk/?post_type=product&#038;p=1057";"0";"product";;"0"
"1058";"2";"2015-03-30 20:09:09";"2015-03-30 20:09:09";"Decleor Aroma Night Wrinkle Firmness Beauty Cream indeholder aktive ingredienser, der arbejder intensivt med din hud, mens du sover. Din hud beskyttes effektivt og efterlades med fornyet styrke, glans og intensitet.

En unik natcreme der udglatter og nærer din hud og giver komfort og pleje. Den milde duft giver dig en følelse af velvære og ægte forkælelse.";"Decléor Aroma Night Wrinkle Firmness Cream (50ml)";;"publish";"open";"closed";;"decleor-aroma-night-wrinkle-firmness-cream-50ml";;;"2015-03-31 20:14:47";"2015-03-31 20:14:47";;"0";"http://stayfab.dk/?post_type=product&#038;p=1058";"0";"product";;"0"
"1059";"2";"2015-03-30 20:11:50";"2015-03-30 20:11:50";"Decleor Hydrotenseur Eye Contour Firming Serum er et intensivt serum, der har et højt indhold af Hyaluronisk syre. Det aktive serum fugter og plejer den følsomme hud omkring dine øjne og du vil opleve, at din hud beroliges og udglattes.";"Decléor Hydrotenseur Eye Contour Firming Serum (15ml)";;"publish";"open";"closed";;"decleor-hydrotenseur-eye-contour-firming-serum-15ml";;;"2015-03-31 20:14:21";"2015-03-31 20:14:21";;"0";"http://stayfab.dk/?post_type=product&#038;p=1059";"0";"product";;"0"
"1061";"2";"2015-03-31 04:42:59";"2015-03-31 04:42:59";"Decleor Aroma Purete Sos Imperfection Roll On renser blidt din hud, samtidigt med at urenheder aktivt bekæmpes og reduceres. En praktisk roll-on applikator gør det nemt og hurtigt at fordele produktet lokalt på urenhederne. Den lette gel absorberes hurtigt i huden og kan også anvendes oven på makeup.";"Decléor Aroma Purete Sos Imperfection Roll On (7,5ml)";;"publish";"open";"closed";;"decleor-aroma-purete-sos-imperfection-roll-on-75ml";;;"2015-03-31 20:13:53";"2015-03-31 20:13:53";;"0";"http://stayfab.dk/?post_type=product&#038;p=1061";"0";"product";;"0"
"1062";"2";"2015-03-31 04:52:59";"2015-03-31 04:52:59";"Decleor Aroma Cleanse Cleansing Gel er en mild rensegel, der skånsomt renser din hud fri for snavs og reducerer forekomsten af urenheder i huden. En unik flydende gel der forvandles til en let mousse, når den fordeles på huden og som efterlader din hud frisk og ren.";"Decléor Fresh Purifying Gel 200 ml";;"publish";"open";"closed";;"decleor-fresh-purifying-gel-200-ml";;;"2015-03-31 20:13:21";"2015-03-31 20:13:21";;"0";"http://stayfab.dk/?post_type=product&#038;p=1062";"0";"product";;"0"
"1063";"2";"2015-03-31 04:54:30";"2015-03-31 04:54:30";"Decleor Aromessence Excellence er en perfekt synergi af essentielle olier og planteolier, der er særligt udvalgt for deres opstrammende effekt på moden hud. Med sin fine, tørre og silkebløde tekstur trænger Decleor Anti-ageing Firming Body Serum helt ind i din hud, hvor den udglatter og opstrammer uden at efterlade huden dehydreret og irriteret.";"Decléor Aromessence Excellence Anti-ageing Firming Body Serum (100ml)";;"publish";"open";"closed";;"decleor-aromessence-excellence-anti-ageing-firming-body-serum-100ml";;;"2015-03-31 20:12:55";"2015-03-31 20:12:55";;"0";"http://stayfab.dk/?post_type=product&#038;p=1063";"0";"product";;"0"
"1064";"2";"2015-03-31 04:56:04";"2015-03-31 04:56:04";"Decléor Système Corps Gradual Glow er en let fugtgivende og nærende crème, der gradvist giver din krop en naturlig tan. Dette paraben-frie produkt kan bruges til alle hudtyper. Huden absorberer nemt den lette og smeltende konsistens, og får et smukt og naturligt solbrændt look fra første gang du bruger den.
Decléor Système Corps Gradual Glow indeholder naturlige, aktive ingredienser, der bidrager til produktet effektivitet. Magnolia Essential Oil beroliger huden og hjælper med at beskytte den. Narcissis Bulb hjælper med at forlænge huden tan, og bevarer hudens ungdomsfulde udseende. Vanilje ekstrakt beskytter huden mod udefrakommende irritationer. DHA er en ingrediens, der reagerer naturligt med aminosyrer i huden, for at producere en blid, gylden farve.

Sådan bruger du Gradual Glow
For bedste resultat skal du rense huden inden du bruger produktet.
Påfør produktet jævnt over kroppen, eller de områder du ønsker.
Vask hænderne grundigt efter brug.
Brug hver dag indtil den ønskede effekt er opnået.";"Decléor Système Corps Gradual Glow (400ml)";;"publish";"open";"closed";;"decleor-systeme-corps-gradual-glow-400ml";;;"2015-03-31 04:56:04";"2015-03-31 04:56:04";;"0";"http://stayfab.dk/?post_type=product&#038;p=1064";"0";"product";;"0"
"1065";"2";"2015-03-31 04:57:26";"2015-03-31 04:57:26";"Decleor Aromessence Iris Night Balm er en intenst plejende natcreme velegnet til moden hud.

Fordele

Opstrammer.
Beroliger.
Plejer.
Letter stress og giver komfort.";"Decléor Iris Night Balm (15ml)";;"publish";"open";"closed";;"decleor-iris-night-balm-15ml";;;"2015-03-31 20:12:25";"2015-03-31 20:12:25";;"0";"http://stayfab.dk/?post_type=product&#038;p=1065";"0";"product";;"0"
"1066";"2";"2015-03-31 04:58:52";"2015-03-31 04:58:52";"Decleor Cleansing Micellar Oil indeholder Decleors unikke micellar teknologi. En banebrydende formular der stimulerer mikrocirkulationen og efterlader din hud ren og velnæret.

Micellar partiklerne trænger dybt ind i dine porer og opløser blidt urenheder og makeuprester. Olien masseres forsigtigt ind i huden og kickstarter mikrocirkulationen, der booster din huds naturlige glans og sundhed.";"Decléor Cleansing Micellar Oil (150ml)";;"publish";"open";"closed";;"decleor-cleansing-micellar-oil-150ml";;;"2015-03-31 20:11:57";"2015-03-31 20:11:57";;"0";"http://stayfab.dk/?post_type=product&#038;p=1066";"0";"product";;"0"
"1067";"2";"2015-03-31 05:00:10";"2015-03-31 05:00:10";"Decleor Prolagene Lift - Lift &amp; Fill Wrinkle Mask er en innovativ maske, der er udviklet til målrettet at behandle dybe rynker i ansigtet. Den rige formular indeholder det beskyttende Iris olie, der både udglatter huden og reducerer forekomsten af rynker, men også sikrer en holdbar effekt.

Den unikke maske er velegnet til moden hud og med et utal af aktive ingredienser, efterlades din hud smuk og velplejet.";"Decléor Prolagene Lift Fill & Wrinkle Mask (40ml)";;"publish";"open";"closed";;"decleor-prolagene-lift-fill-wrinkle-mask-40ml";;;"2015-03-31 20:06:04";"2015-03-31 20:06:04";;"0";"http://stayfab.dk/?post_type=product&#038;p=1067";"0";"product";;"0"
"1068";"2";"2015-03-31 05:01:28";"2015-03-31 05:01:28";"Decléor Alguaromes Toning Shower Gel er en fantastisk shower gel, du bruger til at vaske kroppen med imens du er i bad. Med den bløde og lette skum, renser og forfrisker den din hud, imens den udligner de tørre områder på kroppen.
Decléor Alguaromes Toning Shower Gel er fyldt med essentielle olier af citron og lavendel, der blidt renser din hud for urenheder. Beregnet til alle hudtyper.";"Decléor Alguaromes Toning Shower Gel (400ml)";;"publish";"open";"closed";;"decleor-alguaromes-toning-shower-gel-400ml";;;"2015-03-31 05:01:28";"2015-03-31 05:01:28";;"0";"http://stayfab.dk/?post_type=product&#038;p=1068";"0";"product";;"0"
"1069";"2";"2015-03-31 05:02:45";"2015-03-31 05:02:45";"Decleor Clay and Herbal Cleansing Mask er essentiel, hvis du ønsker at dit normale renseritual. Din hud renses i dybden og din hud efterlades ren, frisk og silkeblød.";"Decléor Clay And Herbal Cleansing Mask (50ml)";;"publish";"open";"closed";;"decleor-clay-and-herbal-cleansing-mask-50ml";;;"2015-03-31 20:10:20";"2015-03-31 20:10:20";;"0";"http://stayfab.dk/?post_type=product&#038;p=1069";"0";"product";;"0"
"1070";"2";"2015-03-31 05:07:37";"2015-03-31 05:07:37";"Decleor Aroma White C+ Hydra-Brightening Treatment Lotion plejer og opfrisker selv den mest kedelige og tørre hud. Den lette lotion kombinerer essentielle olier fra kamille, citron og acacia voks til at løfte din teint og booste din huds naturlige forsvar.";"Decléor Hydro-brightening Lotion (150ml)";;"publish";"open";"closed";;"decleor-hydro-brightening-lotion-150ml";;;"2015-03-31 20:09:36";"2015-03-31 20:09:36";;"0";"http://stayfab.dk/?post_type=product&#038;p=1070";"0";"product";;"0"
